Time;IBI;HR;LVET;HRS;Sys;Dia;MAP;SV;CO;SVR;SVI;CI;SVRI;dP/dt;COCalibr
153.870000;1,065;56;0,355;18;126;79;94;82;4,6;1623;41;2,3;3235;569;-1,000
154.935000;1,000;60;0,355;18;125;80;95;81;4,8;1560;40;2,4;3105;555;-1,000
155.935000;0,985;61;0,355;18;126;82;96;76;4,6;1663;38;2,3;3315;563;-1,000
156.920000;1,035;58;0,360;18;130;84;99;77;4,4;1790;38;2,2;3565;580;-1,000
157.955000;1,040;58;0,355;18;133;86;102;76;4,4;1855;38;2,2;3695;617;-1,000
158.995000;1,065;56;0,360;18;136;87;103;77;4,3;1913;38;2,2;3810;641;-1,000
160.060000;1,060;57;0,355;18;136;87;102;78;4,4;1848;39;2,2;3680;655;-1,000
161.120000;0,955;63;0,350;18;135;87;102;78;4,9;1663;39;2,5;3315;663;-1,000
162.075000;1,035;58;0,355;18;136;88;102;74;4,3;1893;37;2,1;3770;642;-1,000
163.110000;1,205;50;0,355;18;136;86;99;78;3,9;2033;39;1,9;4050;661;-1,000
164.315000;1,165;52;0,360;18;131;80;96;85;4,4;1755;42;2,2;3495;623;-1,000
165.480000;1,000;60;0,360;18;128;79;96;87;5,2;1475;43;2,6;2940;598;-1,000
166.480000;0,900;67;0,355;18;128;82;99;80;5,3;1485;40;2,7;2955;591;-1,000
167.380000;1,100;55;0,355;17;132;86;99;72;3,9;2013;36;2,0;4010;608;-1,000
168.480000;1,010;59;0,355;17;133;84;102;79;4,7;1743;40;2,3;3470;630;-1,000
169.490000;0,975;62;0,355;18;136;88;106;75;4,6;1833;38;2,3;3650;634;-1,000
170.465000;1,070;56;0,355;17;142;92;108;75;4,2;2068;37;2,1;4120;694;-1,000
171.535000;1,040;58;0,355;17;141;89;108;78;4,5;1915;39;2,2;3815;716;-1,000
172.575000;1,070;56;0,350;17;139;91;106;73;4,1;2070;37;2,0;4125;688;-1,000
173.645000;1,145;52;0,355;17;139;89;105;77;4,0;2070;39;2,0;4125;689;-1,000
174.790000;1,070;56;0,355;17;136;85;103;82;4,6;1798;41;2,3;3580;694;-1,000
175.860000;1,155;52;0,355;17;136;86;101;79;4,1;1968;40;2,0;3920;655;-1,000
177.015000;1,110;54;0,350;17;132;83;99;82;4,4;1768;41;2,2;3525;636;-1,000
178.125000;0,985;61;0,355;17;131;82;99;83;5,0;1575;41;2,5;3140;623;-1,000
179.110000;1,080;56;0,355;17;132;86;99;74;4,1;1920;37;2,1;3825;603;-1,000
180.190000;1,090;55;0,355;18;131;82;98;81;4,4;1763;40;2,2;3515;627;-1,000
181.280000;1,055;57;0,360;17;131;82;98;81;4,6;1703;41;2,3;3390;620;-1,000
182.335000;1,015;59;0,355;18;131;83;99;80;4,7;1675;40;2,4;3335;619;-1,000
183.350000;0,990;61;0,355;18;132;85;100;77;4,6;1725;38;2,3;3440;627;-1,000
184.340000;1,075;56;0,350;18;133;86;100;73;4,1;1958;36;2,0;3900;622;-1,000
185.415000;1,095;55;0,355;18;132;83;99;79;4,3;1835;39;2,2;3655;647;-1,000
186.510000;1,035;58;0,350;18;135;83;100;85;4,9;1625;43;2,5;3240;702;-1,000
187.545000;1,095;55;0,355;18;137;84;101;84;4,6;1748;42;2,3;3485;689;-1,000
188.640000;1,060;57;0,355;18;133;81;98;89;5,0;1555;44;2,5;3095;689;-1,000
189.700000;1,110;54;0,350;18;127;78;94;85;4,6;1640;43;2,3;3270;634;-1,000
190.810000;0,980;61;0,350;18;128;78;96;89;5,4;1408;45;2,7;2805;658;-1,000
191.790000;1,010;59;0,355;18;126;80;96;81;4,8;1583;41;2,4;3150;605;-1,000
192.800000;0,955;63;0,355;18;129;81;99;85;5,3;1478;42;2,7;2945;627;-1,000
193.755000;0,905;66;0,350;18;129;82;101;80;5,3;1518;40;2,6;3020;625;-1,000
194.660000;1,105;54;0,355;18;131;85;100;74;4,0;1998;37;2,0;3980;613;-1,000
195.765000;0,975;62;0,350;18;135;83;105;86;5,3;1590;43;2,6;3165;677;-1,000
196.740000;1,040;58;0,355;18;125;82;100;72;4,1;1948;36;2,0;3880;566;-1,000
197.780000;1,065;56;0,355;18;138;87;104;79;4,4;1875;40;2,2;3735;708;-1,000
198.845000;0,955;63;0,345;17;138;88;109;76;4,7;1838;38;2,4;3660;691;-1,000
199.800000;0,890;67;0,345;17;133;89;105;74;5,0;1673;37;2,5;3335;564;-1,000
200.690000;0,870;69;0,340;17;136;89;104;77;5,3;1575;39;2,6;3135;647;-1,000
201.560000;0,765;78;0,345;17;138;87;107;80;6,3;1363;40;3,1;2715;677;-1,000
202.325000;1,020;59;0,345;17;140;92;104;68;4,0;2093;34;2,0;4170;652;-1,000
203.345000;0,955;63;0,345;17;138;85;103;82;5,1;1593;41;2,6;3170;725;-1,000
204.300000;1,015;59;0,345;17;138;87;100;78;4,6;1745;39;2,3;3475;680;-1,000
205.315000;1,035;58;0,350;17;134;83;97;83;4,8;1610;42;2,4;3205;672;-1,000
206.350000;1,045;57;0,340;17;129;81;93;78;4,4;1673;39;2,2;3335;625;-1,000
207.395000;1,100;55;0,345;17;123;79;89;78;4,2;1685;39;2,1;3355;569;-1,000
208.495000;0,965;62;0,345;17;116;75;89;78;4,2;1685;39;2,1;3355;569;-1,000
209.460000;0,985;61;0,345;17;116;75;89;78;4,2;1685;39;2,1;3355;569;-1,000
210.445000;0,920;65;0,345;17;116;75;89;78;4,2;1685;39;2,1;3355;569;-1,000
211.365000;0,950;63;0,350;17;126;80;97;84;5,3;1463;42;2,6;2910;595;-1,000
212.315000;0,915;66;0,350;17;118;81;95;70;4,6;1653;35;2,3;3290;475;-1,000
213.230000;0,800;75;0,350;17;130;86;105;80;6,0;1398;40;3,0;2785;577;-1,000
214.030000;1,025;59;0,340;17;126;87;97;64;3,7;2063;32;1,9;4105;552;-1,000
215.055000;0,965;62;0,350;17;128;82;97;80;4,9;1570;40;2,5;3125;608;-1,000
216.020000;0,920;65;0,355;17;130;85;99;79;5,1;1543;39;2,5;3075;616;-1,000
216.940000;0,930;65;0,350;17;128;84;97;78;5,0;1540;39;2,5;3070;595;-1,000
217.870000;1,080;56;0,355;17;129;84;96;77;4,3;1795;38;2,1;3575;605;-1,000
218.950000;0,865;69;0,345;17;128;81;97;84;5,8;1338;42;2,9;2665;608;-1,000
219.815000;0,725;83;0,355;17;126;83;100;82;6,7;1185;41;3,4;2360;561;-1,000
220.540000;0,860;70;0,350;18;127;86;99;72;5,0;1583;36;2,5;3150;550;-1,000
221.400000;1,265;47;0,350;18;131;85;96;70;3,3;2325;35;1,6;4635;617;-1,000
222.665000;1,175;51;0,350;18;132;80;95;83;4,2;1803;41;2,1;3590;673;-1,000
223.840000;1,150;52;0,350;18;129;80;94;85;4,4;1690;43;2,2;3365;631;-1,000
224.990000;1,030;58;0,350;18;126;79;94;86;5,0;1500;43;2,5;2985;617;-1,000
226.020000;0,940;64;0,365;18;124;81;96;82;5,2;1465;41;2,6;2915;577;-1,000
226.960000;0,935;64;0,340;18;125;82;98;76;4,8;1618;38;2,4;3220;563;-1,000
227.895000;0,990;61;0,340;18;128;84;100;74;4,4;1790;37;2,2;3565;588;-1,000
228.885000;1,110;54;0,345;18;132;85;101;75;4,1;1988;38;2,0;3960;627;-1,000
229.995000;1,005;60;0,345;18;137;86;105;82;4,9;1718;41;2,4;3420;692;-1,000
231.000000;0,975;62;0,345;18;134;87;104;77;4,7;1753;39;2,4;3490;634;-1,000
231.975000;1,170;51;0,350;18;136;88;102;75;3,8;2133;37;1,9;4250;658;-1,000
233.145000;1,070;56;0,360;18;138;85;101;86;4,8;1673;43;2,4;3335;714;-1,000
234.215000;0,980;61;0,350;18;131;84;100;80;4,8;1643;40;2,4;3270;619;-1,000
235.195000;1,105;54;0,360;18;130;85;98;78;4,2;1845;39;2,1;3675;605;-1,000
236.300000;0,965;62;0,350;18;132;83;99;84;5,2;1510;42;2,6;3010;663;-1,000
237.265000;0,980;61;0,355;18;129;84;99;78;4,8;1653;39;2,4;3290;595;-1,000
238.245000;0,995;60;0,355;18;130;83;99;81;4,9;1618;41;2,4;3220;617;-1,000
239.240000;0,920;65;0,350;18;129;83;100;80;5,2;1538;40;2,6;3065;608;-1,000
240.160000;1,005;60;0,350;18;128;84;99;76;4,5;1745;38;2,3;3475;598;-1,000
241.165000;1,045;57;0,355;18;131;84;99;80;4,6;1738;40;2,3;3460;630;-1,000
242.210000;0,900;67;0,350;18;134;84;102;86;5,7;1423;43;2,9;2835;672;-1,000
243.110000;0,980;61;0,355;17;135;87;102;78;4,8;1700;39;2,4;3385;639;-1,000
244.090000;0,975;62;0,345;18;121;84;94;62;3,8;1960;31;1,9;3905;522;-1,000
245.065000;0,815;74;0,345;18;119;81;95;73;5,4;1405;37;2,7;2800;483;-1,000
245.880000;1,010;59;0,355;17;126;84;94;78;4,6;1613;39;2,3;3215;542;-1,000
246.890000;0,830;72;0,340;16;117;80;96;68;4,9;1563;34;2,5;3110;494;-1,000
247.720000;0,910;66;0,340;16;130;85;96;68;4,9;1563;34;2,5;3110;494;-1,000
248.630000;1,085;55;0,340;16;130;85;96;68;4,9;1563;34;2,5;3110;494;-1,000
249.715000;0,820;73;0,340;16;130;85;96;68;4,9;1563;34;2,5;3110;494;-1,000
250.535000;0,910;66;0,315;16;133;84;97;76;5,0;1545;38;2,5;3080;792;-1,000
251.445000;0,805;75;0,340;16;115;77;88;76;5,7;1240;38;2,8;2470;481;-1,000
252.250000;0,835;72;0,340;16;111;76;86;72;5,1;1335;36;2,6;2660;434;-1,000
253.085000;1,070;56;0,335;16;112;75;86;62;3,5;1990;31;1,7;3965;441;-1,000
254.155000;0,885;68;0,340;15;115;75;87;77;5,2;1325;38;2,6;2640;514;-1,000
255.040000;0,905;66;0,355;15;115;79;90;74;4,9;1468;37;2,4;2920;442;-1,000
255.945000;1,120;54;0,355;16;113;77;82;72;3,8;1710;36;1,9;3410;480;-1,000
257.065000;0,965;62;0,345;16;99;67;76;73;4,5;1343;37;2,3;2675;395;-1,000
258.030000;0,900;67;0,330;16;98;69;78;66;4,4;1408;33;2,2;2805;347;-1,000
258.930000;0,975;62;0,330;16;101;69;78;66;4,4;1408;33;2,2;2805;347;-1,000
259.905000;0,985;61;0,330;16;101;69;78;66;4,4;1408;33;2,2;2805;347;-1,000
260.890000;1,100;55;0,330;16;101;69;78;66;4,4;1408;33;2,2;2805;347;-1,000
261.990000;1,285;47;0,330;16;101;69;78;66;4,4;1408;33;2,2;2805;347;-1,000
263.275000;1,135;53;0,335;16;118;66;80;96;5,1;1258;48;2,5;2505;723;-1,000
264.410000;1,120;54;0,350;16;110;67;78;86;4,6;1340;43;2,3;2670;545;-1,000
265.530000;0,965;62;0,340;16;106;65;79;84;5,2;1220;42;2,6;2430;523;-1,000
266.495000;0,930;65;0,350;16;121;73;89;88;5,7;1253;44;2,8;2495;700;-1,000
267.425000;0,870;69;0,355;15;111;71;85;83;5,7;1198;41;2,8;2385;505;-1,000
268.295000;1,135;53;0,350;15;111;73;83;76;4,0;1670;38;2,0;3330;508;-1,000
269.430000;0,980;61;0,365;15;113;72;84;85;5,2;1295;42;2,6;2580;522;-1,000
270.410000;1,100;55;0,360;15;117;75;89;76;4,1;1710;38;2,1;3410;520;-1,000
271.510000;1,200;50;0,335;15;125;78;90;74;3,7;1948;37;1,8;3880;659;-1,000
272.710000;0,815;74;0,325;15;120;75;93;81;6,0;1243;41;3,0;2475;631;-1,000
273.525000;0,800;75;0,340;15;124;81;95;77;5,8;1308;39;2,9;2605;527;-1,000
274.325000;1,090;55;0,360;15;113;79;83;71;3,9;1690;36;2,0;3365;467;-1,000
275.415000;0,920;65;0,375;15;109;71;82;86;5,6;1175;43;2,8;2340;447;-1,000
276.335000;1,105;54;0,345;14;112;74;85;74;4,0;1700;37;2,0;3390;483;-1,000
277.440000;1,040;58;0,335;15;118;74;88;81;4,7;1515;40;2,3;3020;531;-1,000
278.480000;0,995;60;0,375;16;120;72;96;87;5,3;1465;44;2,6;2915;523;-1,000
279.475000;0,960;63;0,335;16;111;67;83;93;5,8;1143;47;2,9;2275;570;-1,000
280.435000;0,525;114;0,390;16;122;69;96;129;14,7;520;65;7,4;1035;539;-1,000
280.960000;0,530;113;0,165;17;93;89;76;0;0,0;0;0;0,0;0;145;-1,000
281.490000;0,855;70;0,165;16;98;63;76;0;0,0;0;0;0,0;0;145;-1,000
282.345000;0,810;74;0,165;14;98;63;76;0;0,0;0;0;0,0;0;145;-1,000
283.155000;0,815;74;0,165;14;98;63;76;0;0,0;0;0;0,0;0;145;-1,000
283.970000;0,795;75;0,165;14;98;63;76;0;0,0;0;0;0,0;0;145;-1,000
284.765000;0,805;75;0,165;13;98;63;76;0;0,0;0;0;0,0;0;145;-1,000
285.570000;0,995;60;0,340;13;122;69;83;91;5,5;1203;45;2,7;2395;659;-1,000
286.565000;0,940;64;0,360;14;120;68;82;93;5,9;1108;46;3,0;2205;647;-1,000
287.505000;0,905;66;0,355;14;115;67;81;90;5,9;1083;45;3,0;2155;559;-1,000
288.410000;0,955;63;0,345;14;113;67;80;90;5,6;1140;45;2,8;2270;552;-1,000
289.365000;1,070;56;0,220;14;111;67;80;62;3,4;1863;31;1,7;3710;519;-1,000
290.435000;1,100;55;0,350;14;114;69;82;85;4,6;1410;43;2,3;2810;550;-1,000
291.535000;0,950;63;0,345;14;115;71;85;86;5,4;1248;43;2,7;2485;555;-1,000
292.485000;0,945;63;0,345;14;113;71;86;84;5,3;1293;42;2,7;2570;513;-1,000
293.430000;0,955;63;0,335;14;115;73;89;79;4,9;1438;39;2,5;2865;534;-1,000
294.385000;0,940;64;0,335;14;120;76;89;79;4,9;1438;39;2,5;2865;534;-1,000
295.325000;1,060;57;0,335;14;120;76;89;79;4,9;1438;39;2,5;2865;534;-1,000
296.385000;0,940;64;0,335;14;120;76;89;79;4,9;1438;39;2,5;2865;534;-1,000
297.325000;0,940;64;0,335;14;120;76;89;79;4,9;1438;39;2,5;2865;534;-1,000
298.265000;0,835;72;0,335;14;120;76;89;79;4,9;1438;39;2,5;2865;534;-1,000
299.100000;0,845;71;0,335;14;120;76;89;79;4,9;1438;39;2,5;2865;534;-1,000
299.945000;0,835;72;0,355;14;143;92;109;77;5,5;1588;38;2,8;3165;694;-1,000
300.780000;1,035;58;0,355;14;141;90;103;74;4,3;1918;37;2,1;3820;678;-1,000
301.815000;0,905;66;0,345;14;137;82;99;89;5,9;1338;44;2,9;2665;852;-1,000
302.720000;0,970;62;0,345;14;137;82;97;84;5,2;1495;42;2,6;2975;769;-1,000
303.690000;1,000;60;0,350;14;135;81;95;88;5,3;1440;44;2,6;2870;766;-1,000
